fold,seed,detector,alpha,method,order,coverage,nominal,cov_gap,tpr,tnr,bal_acc,det_time,n_detected
2,1,H&S [task-rel],0.2,split CP (SAFE),blocked,0.4565217391304348,0.8,-0.34347826086956523,0.75,0.4565217391304348,0.6032608695652174,0.3673809523809523,84
2,1,H&S [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8152173913043479,0.8,0.01521739130434785,0.14285714285714285,0.8152173913043479,0.47903726708074534,0.2,16
2,1,H&S [task-rel],0.25,split CP (SAFE),exch,0.6875,0.75,-0.0625,0.7796610169491526,0.6875,0.7335805084745763,0.4956521739130435,46
2,1,H&S [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.7627118644067796,0.6875,0.7251059322033898,0.4946666666666667,45
2,1,H&S [task-rel],0.25,split CP (SAFE),blocked,0.3369565217391305,0.75,-0.4130434782608695,0.9107142857142857,0.3369565217391305,0.6238354037267081,0.4390196078431373,102
2,1,H&S [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.75,0.03260869565217395,0.5892857142857143,0.782608695652174,0.6859472049689441,0.5139393939393938,66
2,1,SAFE-Embed,0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.3559322033898305,0.875,0.6154661016949152,0.4371428571428572,21
2,1,SAFE-Embed,0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.2711864406779661,0.8125,0.541843220338983,0.495,16
2,1,SAFE-Embed,0.1,split CP (SAFE),blocked,0.010869565217391353,0.9,-0.8891304347826087,0.9910714285714286,0.010869565217391353,0.50097049689441,0.2389189189189189,111
2,1,SAFE-Embed,0.1,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.9,-0.05217391304347829,0.5,0.8478260869565217,0.6739130434782609,0.8082142857142857,56
2,1,SAFE-Embed,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.423728813559322,0.8125,0.618114406779661,0.3863999999999999,25
2,1,SAFE-Embed,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.3898305084745763,0.8125,0.6011652542372882,0.3739130434782609,23
2,1,SAFE-Embed,0.15,split CP (SAFE),blocked,0.0,0.85,-0.85,0.9910714285714286,0.0,0.4955357142857143,0.1504504504504504,111
2,1,SAFE-Embed,0.15,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.85,-0.05652173913043479,0.44642857142857145,0.7934782608695652,0.6199534161490683,0.7424,50
2,1,SAFE-Embed,0.2,split CP (SAFE),exch,0.6875,0.8,-0.11250000000000004,0.5932203389830508,0.6875,0.6403601694915254,0.416,35
2,1,SAFE-Embed,0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.5423728813559322,0.75,0.646186440677966,0.4375,32
2,1,SAFE-Embed,0.2,split CP (SAFE),blocked,0.0,0.8,-0.8,0.9910714285714286,0.0,0.4955357142857143,0.06396396396396395,111
2,1,SAFE-Embed,0.2,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.8,-0.0608695652173914,0.5267857142857143,0.7391304347826086,0.6329580745341614,0.7240677966101695,59
2,1,SAFE-Embed,0.25,split CP (SAFE),exch,0.4375,0.75,-0.3125,0.711864406779661,0.4375,0.5746822033898304,0.34952380952380946,42
2,1,SAFE-Embed,0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.5423728813559322,0.6875,0.614936440677966,0.40625,32
2,1,SAFE-Embed,0.25,split CP (SAFE),blocked,0.0,0.75,-0.75,1.0,0.0,0.5,0.014821428571428572,112
2,1,SAFE-Embed,0.25,ACI g=0.05 (grow cal),blocked,0.6956521739130435,0.75,-0.05434782608695654,0.5803571428571429,0.6956521739130435,0.6380046583850931,0.6043076923076923,65
2,1,SAFE-Embed [task-rel],0.1,split CP (SAFE),exch,0.8125,0.9,-0.08750000000000002,0.423728813559322,0.8125,0.618114406779661,0.304,25
2,1,SAFE-Embed [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.3220338983050847,0.875,0.5985169491525424,0.248421052631579,19
2,1,SAFE-Embed [task-rel],0.1,split CP (SAFE),blocked,1.0,0.9,0.09999999999999998,0.0625,1.0,0.53125,0.27142857142857146,7
2,1,SAFE-Embed [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9130434782608696,0.9,0.013043478260869601,0.16964285714285715,0.9130434782608696,0.5413431677018634,0.16,19
2,1,SAFE-Embed [task-rel],0.15,split CP (SAFE),exch,0.75,0.85,-0.09999999999999998,0.5254237288135594,0.75,0.6377118644067796,0.4516129032258064,31
2,1,SAFE-Embed [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.4915254237288136,0.8125,0.6520127118644068,0.47103448275862064,29
2,1,SAFE-Embed [task-rel],0.15,split CP (SAFE),blocked,1.0,0.85,0.15000000000000002,0.09821428571428571,1.0,0.5491071428571429,0.5290909090909092,11
2,1,SAFE-Embed [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.85,0.0304347826086957,0.375,0.8804347826086957,0.6277173913043479,0.3761904761904762,42
2,1,SAFE-Embed [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.576271186440678,0.75,0.663135593220339,0.4411764705882354,34
2,1,SAFE-Embed [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.559322033898305,0.75,0.6546610169491525,0.45636363636363636,33
2,1,SAFE-Embed [task-rel],0.2,split CP (SAFE),blocked,1.0,0.8,0.19999999999999996,0.125,1.0,0.5625,0.5342857142857143,14
2,1,SAFE-Embed [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8260869565217391,0.8,0.02608695652173909,0.39285714285714285,0.8260869565217391,0.609472049689441,0.3236363636363636,44
2,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),exch,0.6875,0.75,-0.0625,0.559322033898305,0.6875,0.6234110169491525,0.41393939393939394,33
2,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.559322033898305,0.6875,0.6234110169491525,0.41454545454545455,33
2,1,SAFE-Embed [task-rel],0.25,split CP (SAFE),blocked,0.967391304347826,0.75,0.21739130434782605,0.23214285714285715,0.967391304347826,0.5997670807453416,0.6830769230769231,26
2,1,SAFE-Embed [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.75,0.03260869565217395,0.39285714285714285,0.782608695652174,0.5877329192546584,0.3736363636363635,44
2,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.15254237288135594,0.9375,0.545021186440678,0.015555555555555557,9
2,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.1694915254237288,0.9375,0.5534957627118644,0.013999999999999999,10
2,1,hand:cum_mean_token_entropy,0.1,split CP (SAFE),blocked,0.8260869565217391,0.9,-0.07391304347826089,0.16964285714285715,0.8260869565217391,0.4978649068322981,0.05052631578947369,19
2,1,hand:cum_mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.15178571428571427,0.8913043478260869,0.5215450310559006,0.058823529411764705,17
2,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.1864406779661017,0.875,0.5307203389830508,0.08727272727272727,11
2,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.1864406779661017,0.875,0.5307203389830508,0.08727272727272727,11
2,1,hand:cum_mean_token_entropy,0.15,split CP (SAFE),blocked,0.7282608695652174,0.85,-0.12173913043478257,0.24107142857142858,0.7282608695652174,0.484666149068323,0.2866666666666666,27
2,1,hand:cum_mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8043478260869565,0.85,-0.04565217391304344,0.16071428571428573,0.8043478260869565,0.4825310559006211,0.2666666666666666,18
2,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),exch,0.875,0.8,0.07499999999999996,0.23728813559322035,0.875,0.5561440677966102,0.09714285714285716,14
2,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.23728813559322035,0.8125,0.5248940677966102,0.09285714285714286,14
2,1,hand:cum_mean_token_entropy,0.2,split CP (SAFE),blocked,0.6847826086956521,0.8,-0.11521739130434794,0.26785714285714285,0.6847826086956521,0.47631987577639745,0.22866666666666663,30
2,1,hand:cum_mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.7717391304347826,0.8,-0.02826086956521745,0.1875,0.7717391304347826,0.4796195652173913,0.2266666666666667,21
2,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.2542372881355932,0.8125,0.5333686440677966,0.15333333333333335,15
2,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.2542372881355932,0.8125,0.5333686440677966,0.14400000000000002,15
2,1,hand:cum_mean_token_entropy,0.25,split CP (SAFE),blocked,0.5543478260869565,0.75,-0.19565217391304346,0.3125,0.5543478260869565,0.43342391304347827,0.30457142857142855,35
2,1,hand:cum_mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7282608695652174,0.75,-0.021739130434782594,0.17857142857142858,0.7282608695652174,0.453416149068323,0.20900000000000002,20
2,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.03389830508474576,0.9375,0.4856991525423729,0.04,2
2,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.05084745762711865,0.9375,0.4941737288135593,0.08666666666666667,3
2,1,hand:cum_mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.9130434782608696,0.9,0.013043478260869601,0.09821428571428571,0.9130434782608696,0.5056288819875777,0.23454545454545456,11
2,1,hand:cum_mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.08035714285714286,0.9021739130434783,0.4912655279503106,0.20222222222222222,9
2,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),exch,1.0,0.85,0.15000000000000002,0.0,1.0,0.5,,0
2,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.01694915254237288,0.875,0.4459745762711864,0.88,1
2,1,hand:cum_mean_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.9021739130434783,0.85,0.05217391304347829,0.05357142857142857,0.9021739130434783,0.47787267080745344,0.7133333333333334,6
2,1,hand:cum_mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8586956521739131,0.85,0.008695652173913104,0.08928571428571429,0.8586956521739131,0.4739906832298137,0.52,10
2,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),exch,1.0,0.8,0.19999999999999996,0.03389830508474576,1.0,0.5169491525423728,0.04,2
2,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.06779661016949153,0.8125,0.4401483050847458,0.26,4
2,1,hand:cum_mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.8804347826086957,0.8,0.08043478260869563,0.07142857142857142,0.8804347826086957,0.47593167701863354,0.6025,8
2,1,hand:cum_mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8043478260869565,0.8,0.004347826086956497,0.11607142857142858,0.8043478260869565,0.46020962732919257,0.4092307692307692,13
2,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.9375,0.75,0.1875,0.03389830508474576,0.9375,0.4856991525423729,0.18,2
2,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.13559322033898305,0.75,0.4427966101694915,0.355,8
2,1,hand:cum_mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.8586956521739131,0.75,0.10869565217391308,0.09821428571428571,0.8586956521739131,0.4784549689440994,0.4890909090909091,11
2,1,hand:cum_mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.75,0.75,0.0,0.15178571428571427,0.75,0.45089285714285715,0.31999999999999995,17
2,1,hand:mean_token_entropy,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.01694915254237288,0.9375,0.4772245762711864,0.88,1
2,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.01694915254237288,0.9375,0.4772245762711864,0.88,1
2,1,hand:mean_token_entropy,0.1,split CP (SAFE),blocked,0.8369565217391304,0.9,-0.06304347826086965,0.0,0.8369565217391304,0.4184782608695652,,0
2,1,hand:mean_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.9021739130434783,0.9,0.0021739130434782483,0.026785714285714284,0.9021739130434783,0.4644798136645963,0.7000000000000001,3
2,1,hand:mean_token_entropy,0.15,split CP (SAFE),exch,0.9375,0.85,0.08750000000000002,0.03389830508474576,0.9375,0.4856991525423729,0.44,2
2,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.9375,0.85,0.08750000000000002,0.05084745762711865,0.9375,0.4941737288135593,0.6133333333333333,3
2,1,hand:mean_token_entropy,0.15,split CP (SAFE),blocked,0.8369565217391304,0.85,-0.013043478260869601,0.044642857142857144,0.8369565217391304,0.44079968944099374,0.6519999999999999,5
2,1,hand:mean_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.85,-0.0021739130434782483,0.044642857142857144,0.8478260869565217,0.4462344720496894,0.7919999999999999,5
2,1,hand:mean_token_entropy,0.2,split CP (SAFE),exch,0.9375,0.8,0.13749999999999996,0.06779661016949153,0.9375,0.5026483050847458,0.71,4
2,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.06779661016949153,0.875,0.4713983050847458,0.45999999999999996,4
2,1,hand:mean_token_entropy,0.2,split CP (SAFE),blocked,0.7065217391304348,0.8,-0.09347826086956523,0.10714285714285714,0.7065217391304348,0.40683229813664595,0.6316666666666667,12
2,1,hand:mean_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.7934782608695652,0.8,-0.006521739130434856,0.05357142857142857,0.7934782608695652,0.4235248447204969,0.7766666666666667,6
2,1,hand:mean_token_entropy,0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.0847457627118644,0.8125,0.4486228813559322,0.564,5
2,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.0847457627118644,0.8125,0.4486228813559322,0.564,5
2,1,hand:mean_token_entropy,0.25,split CP (SAFE),blocked,0.6304347826086957,0.75,-0.11956521739130432,0.125,0.6304347826086957,0.37771739130434784,0.6371428571428571,14
2,1,hand:mean_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.7391304347826086,0.75,-0.010869565217391353,0.09821428571428571,0.7391304347826086,0.4186723602484472,0.5218181818181818,11
2,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.0847457627118644,0.9375,0.5111228813559322,0.21600000000000003,5
2,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.13559322033898305,0.9375,0.5365466101694916,0.22000000000000003,8
2,1,hand:mean_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.8478260869565217,0.9,-0.05217391304347829,0.21428571428571427,0.8478260869565217,0.531055900621118,0.18583333333333332,24
2,1,hand:mean_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8913043478260869,0.9,-0.008695652173913104,0.14285714285714285,0.8913043478260869,0.5170807453416149,0.17375000000000002,16
2,1,hand:mean_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.1694915254237288,0.875,0.5222457627118644,0.274,10
2,1,hand:mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.1864406779661017,0.875,0.5307203389830508,0.23636363636363641,11
2,1,hand:mean_token_entropy [task-rel],0.15,split CP (SAFE),blocked,0.7717391304347826,0.85,-0.07826086956521738,0.2857142857142857,0.7717391304347826,0.5287267080745341,0.268125,32
2,1,hand:mean_token_entropy [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8478260869565217,0.85,-0.0021739130434782483,0.17857142857142858,0.8478260869565217,0.5131987577639752,0.26199999999999996,20
2,1,hand:mean_token_entropy [task-rel],0.2,split CP (SAFE),exch,0.875,0.8,0.07499999999999996,0.1864406779661017,0.875,0.5307203389830508,0.23272727272727278,11
2,1,hand:mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.2033898305084746,0.875,0.5391949152542372,0.24500000000000002,12
2,1,hand:mean_token_entropy [task-rel],0.2,split CP (SAFE),blocked,0.6739130434782609,0.8,-0.12608695652173918,0.35714285714285715,0.6739130434782609,0.515527950310559,0.24899999999999997,40
2,1,hand:mean_token_entropy [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.8,-0.017391304347826098,0.20535714285714285,0.782608695652174,0.4939829192546584,0.24173913043478254,23
2,1,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),exch,0.875,0.75,0.125,0.1864406779661017,0.875,0.5307203389830508,0.4436363636363636,11
2,1,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.875,0.75,0.125,0.3050847457627119,0.875,0.590042372881356,0.37,18
2,1,hand:mean_token_entropy [task-rel],0.25,split CP (SAFE),blocked,0.7608695652173914,0.75,0.010869565217391353,0.25,0.7608695652173914,0.5054347826086957,0.3171428571428571,28
2,1,hand:mean_token_entropy [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7282608695652174,0.75,-0.021739130434782594,0.29464285714285715,0.7282608695652174,0.5114518633540373,0.3072727272727273,33
2,1,hand:cum_max_token_entropy,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.23728813559322035,0.9375,0.5873940677966102,0.3657142857142857,14
2,1,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.3050847457627119,0.9375,0.621292372881356,0.41333333333333333,18
2,1,hand:cum_max_token_entropy,0.1,split CP (SAFE),blocked,0.9456521739130435,0.9,0.04565217391304344,0.125,0.9456521739130435,0.5353260869565217,0.41000000000000003,14
2,1,hand:cum_max_token_entropy,0.1,ACI g=0.05 (grow cal),blocked,0.9239130434782609,0.9,0.023913043478260843,0.11607142857142858,0.9239130434782609,0.5199922360248447,0.5092307692307693,13
2,1,hand:cum_max_token_entropy,0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.2542372881355932,0.875,0.5646186440677966,0.2733333333333334,15
2,1,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.3050847457627119,0.875,0.590042372881356,0.30777777777777776,18
2,1,hand:cum_max_token_entropy,0.15,split CP (SAFE),blocked,0.9130434782608696,0.85,0.06304347826086965,0.125,0.9130434782608696,0.5190217391304348,0.28285714285714286,14
2,1,hand:cum_max_token_entropy,0.15,ACI g=0.05 (grow cal),blocked,0.8804347826086957,0.85,0.0304347826086957,0.15178571428571427,0.8804347826086957,0.516110248447205,0.28117647058823525,17
2,1,hand:cum_max_token_entropy,0.2,split CP (SAFE),exch,0.875,0.8,0.07499999999999996,0.288135593220339,0.875,0.5815677966101696,0.2670588235294118,17
2,1,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.3898305084745763,0.8125,0.6011652542372882,0.28695652173913044,23
2,1,hand:cum_max_token_entropy,0.2,split CP (SAFE),blocked,0.9021739130434783,0.8,0.10217391304347823,0.1875,0.9021739130434783,0.5448369565217391,0.29619047619047617,21
2,1,hand:cum_max_token_entropy,0.2,ACI g=0.05 (grow cal),blocked,0.8369565217391304,0.8,0.03695652173913033,0.21428571428571427,0.8369565217391304,0.5256211180124223,0.25,24
2,1,hand:cum_max_token_entropy,0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.4067796610169492,0.8125,0.6096398305084746,0.285,24
2,1,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.423728813559322,0.75,0.586864406779661,0.2672,25
2,1,hand:cum_max_token_entropy,0.25,split CP (SAFE),blocked,0.8695652173913043,0.75,0.11956521739130432,0.25892857142857145,0.8695652173913043,0.5642468944099379,0.21241379310344827,29
2,1,hand:cum_max_token_entropy,0.25,ACI g=0.05 (grow cal),blocked,0.782608695652174,0.75,0.03260869565217395,0.25,0.782608695652174,0.5163043478260869,0.22285714285714286,28
2,1,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.2033898305084746,0.9375,0.5704449152542372,0.09833333333333334,12
2,1,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.2033898305084746,0.875,0.5391949152542372,0.07833333333333334,12
2,1,hand:cum_max_token_entropy [task-rel],0.1,split CP (SAFE),blocked,0.967391304347826,0.9,0.06739130434782603,0.0625,0.967391304347826,0.5149456521739131,0.10285714285714286,7
2,1,hand:cum_max_token_entropy [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9239130434782609,0.9,0.023913043478260843,0.11607142857142858,0.9239130434782609,0.5199922360248447,0.07846153846153846,13
2,1,hand:cum_max_token_entropy [task-rel],0.15,split CP (SAFE),exch,0.75,0.85,-0.09999999999999998,0.2542372881355932,0.75,0.5021186440677966,0.15866666666666668,15
